LEI,Period,ItemKey,StageKey,QuartersInYTD,Amount,Quarterly
2138009Y59EAR7H1UO97,202309,2521018,3,3,0.0,0.0
2138009Y59EAR7H1UO97,202309,2521019,1,3,2665.614365,2665.614365
2138009Y59EAR7H1UO97,202309,2521019,2,3,234.851997,234.851997
2138009Y59EAR7H1UO97,202309,2521019,3,3,64.77742,64.77742
2138009Y59EAR7H1UO97,202309,2521026,1,3,-0.065784,-0.065784
2138009Y59EAR7H1UO97,202309,2521026,2,3,0.0,0.0
2138009Y59EAR7H1UO97,202309,2521026,3,3,0.0,0.0
2138009Y59EAR7H1UO97,202309,2521027,1,3,0.0,0.0
2138009Y59EAR7H1UO97,202309,2521027,2,3,0.0,0.0
2138009Y59EAR7H1UO97,202309,2521027,3,3,0.0,0.0
2138009Y59EAR7H1UO97,202309,2521028,1,3,-0.506324,-0.506324
2138009Y59EAR7H1UO97,202309,2521028,2,3,0.0,0.0
2138009Y59EAR7H1UO97,202309,2521028,3,3,0.0,0.0
2138009Y59EAR7H1UO97,202309,2521029,1,3,-48.774515,-48.774515
2138009Y59EAR7H1UO97,202309,2521029,2,3,-17.844059,-17.844059
2138009Y59EAR7H1UO97,202309,2521029,3,3,-32.088218,-32.088218
2138009Y59EAR7H1UO97,202309,2521201,0,3,1.056758,1.056758
2138009Y59EAR7H1UO97,202309,2521202,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202309,2521203,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202309,2521204,0,3,4090.286514,4090.286514
2138009Y59EAR7H1UO97,202309,2521205,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202309,2521206,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202309,2521207,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202309,2521208,0,3,4.228645,4.228645
2138009Y59EAR7H1UO97,202309,2521209,0,3,2.944856,2.944856
2138009Y59EAR7H1UO97,202309,2521210,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202309,2521211,0,3,40.020044,40.020044
2138009Y59EAR7H1UO97,202309,2521212,0,3,131.199431,131.199431
2138009Y59EAR7H1UO97,202309,2521213,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202309,2521214,0,3,4269.736247,4269.736247
2138009Y59EAR7H1UO97,202309,2521215,0,3,4091.343271,4091.343271
2138009Y59EAR7H1UO97,202309,2521216,0,3,501.706415,501.706415
2138009Y59EAR7H1UO97,202309,2521217,0,3,4771.442663,4771.442663
213800HDJ876ACJXXD05,202309,2520101,0,3,915.484249,915.484249
213800HDJ876ACJXXD05,202309,2520102,0,3,915.484249,915.484249
213800HDJ876ACJXXD05,202309,2520103,0,3,0.001213,0.001213
213800HDJ876ACJXXD05,202309,2520104,0,3,728.493856,728.493856
213800HDJ876ACJXXD05,202309,2520105,0,3,-2.781345,-2.781345
213800HDJ876ACJXXD05,202309,2520106,0,3,201.77605,201.77605
213800HDJ876ACJXXD05,202309,2520107,0,3,0.0,0.0
213800HDJ876ACJXXD05,202309,2520108,0,3,0.0,0.0
213800HDJ876ACJXXD05,202309,2520109,0,3,-0.433072,-0.433072
213800HDJ876ACJXXD05,202309,2520110,0,3,-9.441574,-9.441574
213800HDJ876ACJXXD05,202309,2520111,0,3,-0.046678,-0.046678
213800HDJ876ACJXXD05,202309,2520112,0,3,0.0,0.0
213800HDJ876ACJXXD05,202309,2520113,0,3,0.0,0.0
213800HDJ876ACJXXD05,202309,2520114,0,3,0.0,0.0
213800HDJ876ACJXXD05,202309,2520115,0,3,0.0,0.0
213800HDJ876ACJXXD05,202309,2520116,0,3,0.0,0.0
213800HDJ876ACJXXD05,202309,2520117,0,3,0.0,0.0
213800HDJ876ACJXXD05,202309,2520118,0,3,0.0,0.0
213800HDJ876ACJXXD05,202309,2520119,0,3,0.0,0.0
213800HDJ876ACJXXD05,202309,2520120,0,3,0.0,0.0
213800HDJ876ACJXXD05,202309,2520121,0,3,0.0,0.0
213800HDJ876ACJXXD05,202309,2520122,0,3,0.0,0.0
213800HDJ876ACJXXD05,202309,2520123,0,3,-2.084201,-2.084201
213800HDJ876ACJXXD05,202309,2520124,0,3,0.0,0.0
213800HDJ876ACJXXD05,202309,2520125,0,3,0.0,0.0
213800HDJ876ACJXXD05,202309,2520126,0,3,0.0,0.0
213800HDJ876ACJXXD05,202309,2520127,0,3,0.0,0.0
213800HDJ876ACJXXD05,202309,2520128,0,3,0.0,0.0
213800HDJ876ACJXXD05,202309,2520129,0,3,0.0,0.0
213800HDJ876ACJXXD05,202309,2520130,0,3,0.0,0.0
213800HDJ876ACJXXD05,202309,2520131,0,3,0.0,0.0
213800HDJ876ACJXXD05,202309,2520132,0,3,0.0,0.0
213800HDJ876ACJXXD05,202309,2520133,0,3,915.484249,915.484249
213800HDJ876ACJXXD05,202309,2520134,0,3,0.0,0.0
213800HDJ876ACJXXD05,202309,2520135,0,3,0.0,0.0
213800HDJ876ACJXXD05,202309,2520136,0,3,0.0,0.0
