LEI,Period,ItemKey,StageKey,QuartersInYTD,Amount,Quarterly
0W2PZJM8XOY22M4GG883,202209,2520152,0,3,-10.683279,-10.683279
0W2PZJM8XOY22M4GG883,202209,2520153,0,3,0.0,0.0
0W2PZJM8XOY22M4GG883,202209,2520201,0,3,17387.495813,17387.495813
0W2PZJM8XOY22M4GG883,202209,2520202,0,3,3036.988701,3036.988701
0W2PZJM8XOY22M4GG883,202209,2520203,0,3,12714.000779,12714.000779
0W2PZJM8XOY22M4GG883,202209,2520204,0,3,0.0,0.0
0W2PZJM8XOY22M4GG883,202209,2520205,0,3,966.646004,966.646004
0W2PZJM8XOY22M4GG883,202209,2520206,0,3,3900.8287,3900.8287
0W2PZJM8XOY22M4GG883,202209,2520207,0,3,835.600097,835.600097
0W2PZJM8XOY22M4GG883,202209,2520208,0,3,0.000135,0.000135
0W2PZJM8XOY22M4GG883,202209,2520209,0,3,0.175346,0.175346
0W2PZJM8XOY22M4GG883,202209,2520210,0,3,5015.400284,5015.400284
0W2PZJM8XOY22M4GG883,202209,2520211,0,3,2589.780507,2589.780507
0W2PZJM8XOY22M4GG883,202209,2520212,0,3,2425.619777,2425.619777
0W2PZJM8XOY22M4GG883,202209,2520213,0,3,0.0,0.0
0W2PZJM8XOY22M4GG883,202209,2520214,0,3,0.0,0.0
0W2PZJM8XOY22M4GG883,202209,2520215,0,3,4070.3184,4070.3184
0W2PZJM8XOY22M4GG883,202209,2520216,0,3,0.0,0.0
0W2PZJM8XOY22M4GG883,202209,2520217,0,3,0.0,0.0
0W2PZJM8XOY22M4GG883,202209,2520218,0,3,4070.3184,4070.3184
0W2PZJM8XOY22M4GG883,202209,2520219,0,3,319.232782,319.232782
0W2PZJM8XOY22M4GG883,202209,2520220,0,3,31529.051557,31529.051557
0W2PZJM8XOY22M4GG883,202209,2520301,0,3,710.898566,
0W2PZJM8XOY22M4GG883,202209,2520302,0,3,69.393715,
0W2PZJM8XOY22M4GG883,202209,2520303,0,3,388.998159,
0W2PZJM8XOY22M4GG883,202209,2520304,0,3,566.615493,
0W2PZJM8XOY22M4GG883,202209,2520305,0,3,114.743384,
0W2PZJM8XOY22M4GG883,202209,2520306,0,3,39.733819,
0W2PZJM8XOY22M4GG883,202209,2520307,0,3,0.0,
0W2PZJM8XOY22M4GG883,202209,2520308,0,3,3.011629,
0W2PZJM8XOY22M4GG883,202209,2520309,0,3,1184.941611,
0W2PZJM8XOY22M4GG883,202209,2520310,0,3,6.499234,
0W2PZJM8XOY22M4GG883,202209,2520311,0,3,352.789301,
0W2PZJM8XOY22M4GG883,202209,2520312,0,3,-20.585407,
0W2PZJM8XOY22M4GG883,202209,2520313,0,3,14.679046,
0W2PZJM8XOY22M4GG883,202209,2520314,0,3,2.027345,
0W2PZJM8XOY22M4GG883,202209,2520315,0,3,-12.215864,
0W2PZJM8XOY22M4GG883,202209,2520316,0,3,1675.429969,
0W2PZJM8XOY22M4GG883,202209,2520317,0,3,750.475764,
0W2PZJM8XOY22M4GG883,202209,2520318,0,3,50.424887,
0W2PZJM8XOY22M4GG883,202209,2520319,0,3,-8.259288,
0W2PZJM8XOY22M4GG883,202209,2520320,0,3,0.512927,
0W2PZJM8XOY22M4GG883,202209,2520321,0,3,-8.772214,
0W2PZJM8XOY22M4GG883,202209,2520322,0,3,0.0,
0W2PZJM8XOY22M4GG883,202209,2520323,0,3,0.0,
0W2PZJM8XOY22M4GG883,202209,2520324,0,3,-58.023837,
0W2PZJM8XOY22M4GG883,202209,2520325,0,3,-0.057472,
0W2PZJM8XOY22M4GG883,202209,2520326,0,3,-57.966365,
0W2PZJM8XOY22M4GG883,202209,2520327,0,3,0.0,
0W2PZJM8XOY22M4GG883,202209,2520328,0,3,0.0,
0W2PZJM8XOY22M4GG883,202209,2520329,0,3,0.0,
0W2PZJM8XOY22M4GG883,202209,2520330,0,3,2.907894,
0W2PZJM8XOY22M4GG883,202209,2520331,0,3,0.0,
0W2PZJM8XOY22M4GG883,202209,2520332,0,3,863.021979,
0W2PZJM8XOY22M4GG883,202209,2520333,0,3,576.466537,
0W2PZJM8XOY22M4GG883,202209,2520334,0,3,0.0,
0W2PZJM8XOY22M4GG883,202209,2520335,0,3,576.466537,
0W2PZJM8XOY22M4GG883,202209,2520336,0,3,576.466537,
0W2PZJM8XOY22M4GG883,202209,2520337,0,3,0.0,
0W2PZJM8XOY22M4GG883,202209,2520338,0,3,1.283367,
0W2PZJM8XOY22M4GG883,202209,2520339,0,3,81.981726,
0W2PZJM8XOY22M4GG883,202209,2520340,0,3,0.0,
0W2PZJM8XOY22M4GG883,202209,2520901,0,3,5722.273503,5722.273503
0W2PZJM8XOY22M4GG883,202209,2520902,0,3,5722.273503,5722.273503
0W2PZJM8XOY22M4GG883,202209,2520903,0,3,98657.327071,98657.327071
0W2PZJM8XOY22M4GG883,202209,2520904,0,3,98657.327071,98657.327071
0W2PZJM8XOY22M4GG883,202209,2520905,0,3,0.058002,0.058002
0W2PZJM8XOY22M4GG883,202209,2520906,0,3,0.058002,0.058002
0W2PZJM8XOY22M4GG883,202209,2521001,0,3,22438.223066,22438.223066
0W2PZJM8XOY22M4GG883,202209,2521002,0,3,16279.120571,16279.120571
0W2PZJM8XOY22M4GG883,202209,2521003,0,3,1343.617857,1343.617857
0W2PZJM8XOY22M4GG883,202209,2521004,0,3,0.0,0.0
0W2PZJM8XOY22M4GG883,202209,2521005,0,3,2010.79607,2010.79607
0W2PZJM8XOY22M4GG883,202209,2521006,0,3,65087.600294,65087.600294
0W2PZJM8XOY22M4GG883,202209,2521007,0,3,221.945322,221.945322
0W2PZJM8XOY22M4GG883,202209,2521008,0,3,0.0,0.0
0W2PZJM8XOY22M4GG883,202209,2521009,0,3,1457.358866,1457.358866
0W2PZJM8XOY22M4GG883,202209,2521010,0,3,108838.662046,108838.662046
0W2PZJM8XOY22M4GG883,202209,2521016,1,3,2010.991816,2010.991816
0W2PZJM8XOY22M4GG883,202209,2521016,2,3,0.0,0.0
0W2PZJM8XOY22M4GG883,202209,2521016,3,3,0.0,0.0
0W2PZJM8XOY22M4GG883,202209,2521017,1,3,0.0,0.0
0W2PZJM8XOY22M4GG883,202209,2521017,2,3,0.0,0.0
0W2PZJM8XOY22M4GG883,202209,2521017,3,3,0.0,0.0
0W2PZJM8XOY22M4GG883,202209,2521018,1,3,7830.494509,7830.494509
0W2PZJM8XOY22M4GG883,202209,2521018,2,3,22.853305,22.853305
0W2PZJM8XOY22M4GG883,202209,2521018,3,3,0.0,0.0
0W2PZJM8XOY22M4GG883,202209,2521019,1,3,55020.217831,55020.217831
0W2PZJM8XOY22M4GG883,202209,2521019,2,3,2037.585444,2037.585444
0W2PZJM8XOY22M4GG883,202209,2521019,3,3,312.342722,312.342722
0W2PZJM8XOY22M4GG883,202209,2521026,1,3,-0.195746,-0.195746
0W2PZJM8XOY22M4GG883,202209,2521026,2,3,0.0,0.0
0W2PZJM8XOY22M4GG883,202209,2521026,3,3,0.0,0.0
0W2PZJM8XOY22M4GG883,202209,2521027,1,3,0.0,0.0
0W2PZJM8XOY22M4GG883,202209,2521027,2,3,0.0,0.0
0W2PZJM8XOY22M4GG883,202209,2521027,3,3,0.0,0.0
0W2PZJM8XOY22M4GG883,202209,2521028,1,3,-2.933128,-2.933128
0W2PZJM8XOY22M4GG883,202209,2521028,2,3,-2.398198,-2.398198
0W2PZJM8XOY22M4GG883,202209,2521028,3,3,0.0,0.0
0W2PZJM8XOY22M4GG883,202209,2521029,1,3,-12.711751,-12.711751
0W2PZJM8XOY22M4GG883,202209,2521029,2,3,-31.844094,-31.844094
0W2PZJM8XOY22M4GG883,202209,2521029,3,3,-86.006345,-86.006345
0W2PZJM8XOY22M4GG883,202209,2521201,0,3,35081.719407,35081.719407
0W2PZJM8XOY22M4GG883,202209,2521202,0,3,0.0,0.0
0W2PZJM8XOY22M4GG883,202209,2521203,0,3,237.207775,237.207775
0W2PZJM8XOY22M4GG883,202209,2521204,0,3,64226.327466,64226.327466
0W2PZJM8XOY22M4GG883,202209,2521205,0,3,0.0,0.0
0W2PZJM8XOY22M4GG883,202209,2521206,0,3,1330.591314,1330.591314
0W2PZJM8XOY22M4GG883,202209,2521207,0,3,0.0,0.0
0W2PZJM8XOY22M4GG883,202209,2521208,0,3,296.099818,296.099818
0W2PZJM8XOY22M4GG883,202209,2521209,0,3,436.417975,436.417975
0W2PZJM8XOY22M4GG883,202209,2521210,0,3,0.0,0.0
0W2PZJM8XOY22M4GG883,202209,2521211,0,3,427.892761,427.892761
0W2PZJM8XOY22M4GG883,202209,2521212,0,3,0.0,0.0
0W2PZJM8XOY22M4GG883,202209,2521213,0,3,0.0,0.0
0W2PZJM8XOY22M4GG883,202209,2521214,0,3,102036.256516,102036.256516
0W2PZJM8XOY22M4GG883,202209,2521215,0,3,100875.845962,100875.845962
0W2PZJM8XOY22M4GG883,202209,2521216,0,3,6802.40553,6802.40553
0W2PZJM8XOY22M4GG883,202209,2521217,0,3,108838.662046,108838.662046
2138009Y59EAR7H1UO97,202209,2520101,0,3,432.602763,432.602763
2138009Y59EAR7H1UO97,202209,2520102,0,3,372.602763,372.602763
2138009Y59EAR7H1UO97,202209,2520103,0,3,157.70164,157.70164
2138009Y59EAR7H1UO97,202209,2520104,0,3,230.953467,230.953467
2138009Y59EAR7H1UO97,202209,2520105,0,3,-11.403069,-11.403069
2138009Y59EAR7H1UO97,202209,2520106,0,3,2.434735,2.434735
2138009Y59EAR7H1UO97,202209,2520107,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2520108,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2520109,0,3,-0.25284,-0.25284
2138009Y59EAR7H1UO97,202209,2520110,0,3,-4.011714,-4.011714
2138009Y59EAR7H1UO97,202209,2520111,0,3,-2.983611,-2.983611
2138009Y59EAR7H1UO97,202209,2520112,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2520113,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2520114,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2520115,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2520116,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2520117,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2520118,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2520119,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2520120,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2520121,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2520122,0,3,-1.298848,-1.298848
2138009Y59EAR7H1UO97,202209,2520123,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2520124,0,3,1.463003,1.463003
2138009Y59EAR7H1UO97,202209,2520125,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2520126,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2520127,0,3,1.463003,1.463003
2138009Y59EAR7H1UO97,202209,2520128,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2520129,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2520130,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2520131,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2520132,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2520133,0,3,372.602763,372.602763
2138009Y59EAR7H1UO97,202209,2520134,0,3,60.0,60.0
2138009Y59EAR7H1UO97,202209,2520135,0,3,60.0,60.0
2138009Y59EAR7H1UO97,202209,2520136,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2520137,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2520138,0,3,2559.275648,2559.275648
2138009Y59EAR7H1UO97,202209,2520139,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2520140,0,3,0.145589,0.145589
2138009Y59EAR7H1UO97,202209,2520141,0,3,0.145589,0.145589
2138009Y59EAR7H1UO97,202209,2520142,0,3,0.169033,0.169033
2138009Y59EAR7H1UO97,202209,2520143,0,3,371.13976,371.13976
2138009Y59EAR7H1UO97,202209,2520146,0,3,0.145018,0.145018
2138009Y59EAR7H1UO97,202209,2520147,0,3,1.463003,1.463003
2138009Y59EAR7H1UO97,202209,2520148,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2520149,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2520150,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2520151,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2520152,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2520153,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2520201,0,3,2337.623563,2337.623563
2138009Y59EAR7H1UO97,202209,2520202,0,3,2337.623563,2337.623563
2138009Y59EAR7H1UO97,202209,2520203,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2520204,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2520205,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2520206,0,3,10.128351,10.128351
2138009Y59EAR7H1UO97,202209,2520207,0,3,2.455761,2.455761
2138009Y59EAR7H1UO97,202209,2520208,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2520209,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2520210,0,3,2.443657,2.443657
2138009Y59EAR7H1UO97,202209,2520211,0,3,2.443657,2.443657
2138009Y59EAR7H1UO97,202209,2520212,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2520213,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2520214,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2520215,0,3,206.624316,206.624316
2138009Y59EAR7H1UO97,202209,2520216,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2520217,0,3,206.624316,206.624316
2138009Y59EAR7H1UO97,202209,2520218,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2520219,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2520220,0,3,2559.275648,2559.275648
2138009Y59EAR7H1UO97,202209,2520301,0,3,96.120102,
2138009Y59EAR7H1UO97,202209,2520302,0,3,3.917302,
2138009Y59EAR7H1UO97,202209,2520303,0,3,89.266025,
2138009Y59EAR7H1UO97,202209,2520304,0,3,6.533741,
2138009Y59EAR7H1UO97,202209,2520305,0,3,0.799039,
2138009Y59EAR7H1UO97,202209,2520306,0,3,5.137771,
2138009Y59EAR7H1UO97,202209,2520307,0,3,0.0,
2138009Y59EAR7H1UO97,202209,2520308,0,3,0.023799,
2138009Y59EAR7H1UO97,202209,2520309,0,3,30.318391,
2138009Y59EAR7H1UO97,202209,2520310,0,3,-1.529052,
2138009Y59EAR7H1UO97,202209,2520311,0,3,7.207777,
2138009Y59EAR7H1UO97,202209,2520312,0,3,0.6259,
2138009Y59EAR7H1UO97,202209,2520313,0,3,0.0,
2138009Y59EAR7H1UO97,202209,2520314,0,3,-0.726761,
2138009Y59EAR7H1UO97,202209,2520315,0,3,-1.551754,
2138009Y59EAR7H1UO97,202209,2520316,0,3,123.954662,
2138009Y59EAR7H1UO97,202209,2520317,0,3,60.716715,
2138009Y59EAR7H1UO97,202209,2520318,0,3,6.458253,
2138009Y59EAR7H1UO97,202209,2520319,0,3,1.007333,
2138009Y59EAR7H1UO97,202209,2520320,0,3,1.007333,
2138009Y59EAR7H1UO97,202209,2520321,0,3,0.0,
2138009Y59EAR7H1UO97,202209,2520322,0,3,0.0,
2138009Y59EAR7H1UO97,202209,2520323,0,3,0.0,
2138009Y59EAR7H1UO97,202209,2520324,0,3,13.927578,
2138009Y59EAR7H1UO97,202209,2520325,0,3,-0.022049,
2138009Y59EAR7H1UO97,202209,2520326,0,3,13.949627,
2138009Y59EAR7H1UO97,202209,2520327,0,3,0.089201,
2138009Y59EAR7H1UO97,202209,2520328,0,3,0.0,
2138009Y59EAR7H1UO97,202209,2520329,0,3,0.0,
2138009Y59EAR7H1UO97,202209,2520330,0,3,-0.097617,
2138009Y59EAR7H1UO97,202209,2520331,0,3,-3.933152,
2138009Y59EAR7H1UO97,202209,2520332,0,3,32.346383,
2138009Y59EAR7H1UO97,202209,2520333,0,3,31.256306,
2138009Y59EAR7H1UO97,202209,2520334,0,3,0.0,
2138009Y59EAR7H1UO97,202209,2520335,0,3,31.256306,
2138009Y59EAR7H1UO97,202209,2520336,0,3,31.256306,
2138009Y59EAR7H1UO97,202209,2520337,0,3,0.0,
2138009Y59EAR7H1UO97,202209,2520338,0,3,1.37802,
2138009Y59EAR7H1UO97,202209,2520339,0,3,6.756449,
2138009Y59EAR7H1UO97,202209,2520340,0,3,0.0,
2138009Y59EAR7H1UO97,202209,2520901,0,3,372.602763,372.602763
2138009Y59EAR7H1UO97,202209,2520902,0,3,371.13976,371.13976
2138009Y59EAR7H1UO97,202209,2520903,0,3,5203.988253,5203.988253
2138009Y59EAR7H1UO97,202209,2520904,0,3,5202.52525,5202.52525
2138009Y59EAR7H1UO97,202209,2520905,0,3,0.071599,0.071599
2138009Y59EAR7H1UO97,202209,2520906,0,3,0.071338,0.071338
2138009Y59EAR7H1UO97,202209,2521001,0,3,258.718612,258.718612
2138009Y59EAR7H1UO97,202209,2521002,0,3,5.936815,5.936815
2138009Y59EAR7H1UO97,202209,2521003,0,3,1.954128,1.954128
2138009Y59EAR7H1UO97,202209,2521004,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2521005,0,3,186.497278,186.497278
2138009Y59EAR7H1UO97,202209,2521006,0,3,4413.578111,4413.578111
2138009Y59EAR7H1UO97,202209,2521007,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2521008,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2521009,0,3,220.57769,220.57769
2138009Y59EAR7H1UO97,202209,2521010,0,3,5087.262634,5087.262634
2138009Y59EAR7H1UO97,202209,2521016,1,3,186.370471,186.370471
2138009Y59EAR7H1UO97,202209,2521016,2,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2521016,3,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2521017,1,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2521017,2,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2521017,3,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2521018,1,3,1394.209235,1394.209235
2138009Y59EAR7H1UO97,202209,2521018,2,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2521018,3,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2521019,1,3,2819.381891,2819.381891
2138009Y59EAR7H1UO97,202209,2521019,2,3,206.5825,206.5825
2138009Y59EAR7H1UO97,202209,2521019,3,3,78.277906,78.277906
2138009Y59EAR7H1UO97,202209,2521026,1,3,-0.076294,-0.076294
2138009Y59EAR7H1UO97,202209,2521026,2,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2521026,3,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2521027,1,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2521027,2,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2521027,3,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2521028,1,3,-2.145434,-2.145434
2138009Y59EAR7H1UO97,202209,2521028,2,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2521028,3,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2521029,1,3,-53.781705,-53.781705
2138009Y59EAR7H1UO97,202209,2521029,2,3,-8.737055,-8.737055
2138009Y59EAR7H1UO97,202209,2521029,3,3,-36.626133,-36.626133
2138009Y59EAR7H1UO97,202209,2521201,0,3,1.221921,1.221921
2138009Y59EAR7H1UO97,202209,2521202,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2521203,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2521204,0,3,4486.651766,4486.651766
2138009Y59EAR7H1UO97,202209,2521205,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2521206,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2521207,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2521208,0,3,4.879546,4.879546
2138009Y59EAR7H1UO97,202209,2521209,0,3,0.378193,0.378193
2138009Y59EAR7H1UO97,202209,2521210,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2521211,0,3,45.8256,45.8256
2138009Y59EAR7H1UO97,202209,2521212,0,3,137.362529,137.362529
2138009Y59EAR7H1UO97,202209,2521213,0,3,0.0,0.0
2138009Y59EAR7H1UO97,202209,2521214,0,3,4676.319556,4676.319556
2138009Y59EAR7H1UO97,202209,2521215,0,3,4487.873687,4487.873687
2138009Y59EAR7H1UO97,202209,2521216,0,3,410.943078,410.943078
2138009Y59EAR7H1UO97,202209,2521217,0,3,5087.262634,5087.262634
213800HDJ876ACJXXD05,202209,2520101,0,3,691.404224,691.404224
213800HDJ876ACJXXD05,202209,2520102,0,3,691.404224,691.404224
213800HDJ876ACJXXD05,202209,2520103,0,3,0.001213,0.001213
213800HDJ876ACJXXD05,202209,2520104,0,3,515.335404,515.335404
213800HDJ876ACJXXD05,202209,2520105,0,3,-16.567185,-16.567185
213800HDJ876ACJXXD05,202209,2520106,0,3,201.931419,201.931419
213800HDJ876ACJXXD05,202209,2520107,0,3,0.0,0.0
213800HDJ876ACJXXD05,202209,2520108,0,3,0.0,0.0
213800HDJ876ACJXXD05,202209,2520109,0,3,-0.548932,-0.548932
213800HDJ876ACJXXD05,202209,2520110,0,3,-14.294577,-14.294577
213800HDJ876ACJXXD05,202209,2520111,0,3,-4.150716,-4.150716
213800HDJ876ACJXXD05,202209,2520112,0,3,0.0,0.0
213800HDJ876ACJXXD05,202209,2520113,0,3,0.0,0.0
213800HDJ876ACJXXD05,202209,2520114,0,3,0.0,0.0
213800HDJ876ACJXXD05,202209,2520115,0,3,0.0,0.0
213800HDJ876ACJXXD05,202209,2520116,0,3,0.0,0.0
213800HDJ876ACJXXD05,202209,2520117,0,3,0.0,0.0
213800HDJ876ACJXXD05,202209,2520118,0,3,0.0,0.0
213800HDJ876ACJXXD05,202209,2520119,0,3,0.0,0.0
213800HDJ876ACJXXD05,202209,2520120,0,3,0.0,0.0
213800HDJ876ACJXXD05,202209,2520121,0,3,0.0,0.0
213800HDJ876ACJXXD05,202209,2520122,0,3,0.0,0.0
213800HDJ876ACJXXD05,202209,2520123,0,3,-0.622229,-0.622229
213800HDJ876ACJXXD05,202209,2520124,0,3,10.319827,10.319827
213800HDJ876ACJXXD05,202209,2520125,0,3,0.0,0.0
213800HDJ876ACJXXD05,202209,2520126,0,3,0.0,0.0
213800HDJ876ACJXXD05,202209,2520127,0,3,10.319827,10.319827
213800HDJ876ACJXXD05,202209,2520128,0,3,0.0,0.0
213800HDJ876ACJXXD05,202209,2520129,0,3,0.0,0.0
213800HDJ876ACJXXD05,202209,2520130,0,3,0.0,0.0
213800HDJ876ACJXXD05,202209,2520131,0,3,0.0,0.0
213800HDJ876ACJXXD05,202209,2520132,0,3,0.0,0.0
213800HDJ876ACJXXD05,202209,2520133,0,3,691.404224,691.404224
213800HDJ876ACJXXD05,202209,2520134,0,3,0.0,0.0
213800HDJ876ACJXXD05,202209,2520135,0,3,0.0,0.0
213800HDJ876ACJXXD05,202209,2520136,0,3,0.0,0.0
213800HDJ876ACJXXD05,202209,2520137,0,3,0.0,0.0
213800HDJ876ACJXXD05,202209,2520138,0,3,4027.169014,4027.169014
213800HDJ876ACJXXD05,202209,2520139,0,3,4.243791,4.243791
213800HDJ876ACJXXD05,202209,2520140,0,3,0.171685,0.171685
213800HDJ876ACJXXD05,202209,2520141,0,3,0.171685,0.171685
213800HDJ876ACJXXD05,202209,2520142,0,3,0.171685,0.171685
213800HDJ876ACJXXD05,202209,2520143,0,3,681.084397,681.084397
213800HDJ876ACJXXD05,202209,2520146,0,3,0.169301,0.169301
